 1  815134  703095       0  810003  622.00   81
 1  815136  703166  201020  770002  512.00   33
 1  815136  703166  201020  790003  618.00   57
 1  815136  703166  201020  800003  570.00   69
 1  815136  703166  201020  810003  715.00   81
 1  815142  703148  201048  770002  492.00   33
 1  815142  703148  201048  790003  640.00   57
 1  815146  703011  202250  770002  456.00   33
 1  815146  703011  202250  790003  498.00   57
 1  815146  703011  202250  800003  552.00   69
 1  815146  703011  202250  810003  550.00   81
 1  815148  703084  202238  770002  500.00   33
 1  815148  703084  202238  790003  582.00   57
 1  815150  703161  702343  770002  524.00   33
 1  815150  703161  702343  790003  652.00   57
 1  815152  703087  202322  770002  465.00   33
 1  815152  703087  202322  790003  532.00   57
 1  815152  703087  202322  800003  570.00   69
 1  815152  703087  202322  810003  595.00   81
 1  815154  703166  201176  770002  445.00   33
 1  815154  703166  201176  790003  546.00   57
 1  815154  703166  201176  800003  492.00   69
 1  815154  703166  201176  810003  555.00   81
 1  815156  703246  702283  770002  492.00   33
 1  815156  703246  702283  790003  674.00   57
 1  815156  703246  702283  800003  585.00   69
 1  815156  703246  702283  810003  672.00   81
 1  815158  703148  702369  770002  458.00   33
 1  815158  703148  702369  790003  486.00   57
 1  815164  703161  201158  770002  478.00   33
 1  815164  703161  201158  790003  680.00   57
 1  815164  703161  201158  800003  614.00   69
 1  815164  703161  201158  810003  680.00   81
 1  815166  703077  201140  770002  524.00   33
 1  815166  703077  201140  790003  720.00   57
 1  815168  703246  701159  770002  366.00   33
 1  815168  703246  701159  790003  690.00   57
 1  815168  703246  701159  800003  665.00   69
 1  815168  703246  701159  810003  765.00   81
 1  815182  703166  701145  770002  356.00   33
 1  815182  703166  701145  790003  518.00   57
 1  815182  703166  701145  800003  505.00   69
 1  815182  703166  701145  810003  510.00   81
 1  815184  703087  702219  770002  436.00   33
 1  815184  703087  702219  790003  568.00   57
 1  815184  703087  702219  800003  580.00   69
 1  815184  703087  702219  810003  574.00   81
 1  815186  703161  202223  770002  486.00   33
 1  815186  703161  202223  790003  692.00   57
 1  815186  703161  202223  800003  565.00   69
 1  815186  703161  202223  810003  640.00   81
 1  815190  703084  702311  770002  464.00   33
 1  815190  703084  702311  790003  592.00   57
 1  815190  703084  702311  800003  650.00   69
 1  815190  703084  702311  810003  690.00   81
 1  815192  703095  702366  770002  444.00   33
 1  815192  703095  702366  790003  618.00   57
 1  815192  703095  702366  800003  551.00   69
 1  815192  703095  702366  810003  570.00   81
 1  815196  703077  201046  770002  508.00   32
 1  815196  703077  201046  790003  544.00   57
 1  815196  703077  201046  800003  557.00   69
 1  815196  703077  201046  810003  606.00   81
 1  815202  703001  201174  770002  374.00   32
 1  815202  703001  201174  790003  506.00   56
 1  815202  703001  201174  800003  522.00   68
