 1    815108    703095    201050    810003    815108    627.0  81  81
 1    815114    703001    702365    770002    815114    415.0  33  33
 1    815114    703001    702365    790003    815114    426.0  57  57
 1    815114    703001    702365    800003    815114    435.0  69  69
 1    815114    703001    702365    810003    815114    610.0  81  81
 1    815116    703011    702206    770002    815116    496.0  33  33
 1    815116    703011    702206    790003    815116    686.0  57  57
 1    815116    703011    702206    800003    815116    598.0  69  69
 1    815116    703011    702206    810003    815116    610.0  81  81
 1    815118    703246    701071    770002    815118    470.0  33  33
 1    815118    703246    701071    790003    815118    654.0  57  57
 1    815118    703246    701071    800003    815118    560.0  69  69
 1    815118    703246    701071    810003    815118    601.0  81  81
 1    815124    703011    702323    770002    815124    493.0  33  33
 1    815124    703011    702323    790003    815124    548.0  57  57
 1    815124    703011    702323    800003    815124    535.0  69  69
 1    815124    703011    702323    810003    815124    660.0  81  81
 1    815126    703246    702371    770002    815126    484.0  33  33
 1    815126    703246    702371    790003    815126    492.0  57  57
 1    815130    703246    701029    770002    815130    482.0  33  33
 1    815130    703246    701029    790003    815130    554.0  57  57
 1    815130    703246    701029    800003    815130    521.0  69  69
 1    815130    703246    701029    810003    815130    558.0  81  81
 1    815134    703095         1    770002    815134    462.0  33  33
 1    815134    703095         1    790003    815134    598.0  57  57
 1    815134    703095         1    800003    815134    542.0  69  69
 1    815134    703095         1    810003    815134    622.0  81  81
 1    815136    703166    201020    770002    815136    512.0  33  33
 1    815136    703166    201020    790003    815136    618.0  57  57
 1    815136    703166    201020    800003    815136    570.0  69  69
 1    815136    703166    201020    810003    815136    715.0  81  81
 1    815142    703148    201048    770002    815142    492.0  33  33
 1    815142    703148    201048    790003    815142    640.0  57  57
 1    815146    703011    202250    770002    815146    456.0  33  33
 1    815146    703011    202250    790003    815146    498.0  57  57
 1    815146    703011    202250    800003    815146    552.0  69  69
 1    815146    703011    202250    810003    815146    550.0  81  81
 1    815148    703084    202238    770002    815148    500.0  33  33
 1    815148    703084    202238    790003    815148    582.0  57  57
 1    815150    703161    702343    770002    815150    524.0  33  33
 1    815150    703161    702343    790003    815150    652.0  57  57
 1    815152    703087    202322    770002    815152    465.0  33  33
 1    815152    703087    202322    790003    815152    532.0  57  57
 1    815152    703087    202322    800003    815152    570.0  69  69
 1    815152    703087    202322    810003    815152    595.0  81  81
 1    815154    703166    201176    770002    815154    445.0  33  33
 1    815154    703166    201176    790003    815154    546.0  57  57
 1    815154    703166    201176    800003    815154    492.0  69  69
 1    815154    703166    201176    810003    815154    555.0  81  81
 1    815156    703246    702283    770002    815156    492.0  33  33
 1    815156    703246    702283    790003    815156    674.0  57  57
 1    815156    703246    702283    800003    815156    585.0  69  69
 1    815156    703246    702283    810003    815156    672.0  81  81
 1    815158    703148    702369    770002    815158    458.0  33  33
 1    815158    703148    702369    790003    815158    486.0  57  57
 1    815164    703161    201158    770002    815164    478.0  33  33
 1    815164    703161    201158    790003    815164    680.0  57  57
 1    815164    703161    201158    800003    815164    614.0  69  69
 1    815164    703161    201158    810003    815164    680.0  81  81
 1    815166    703077    201140    770002    815166    524.0  33  33
 1    815166    703077    201140    790003    815166    720.0  57  57
 1    815168    703246    701159    770002    815168    366.0  33  33
 1    815168    703246    701159    790003    815168    690.0  57  57
 1    815168    703246    701159    800003    815168    665.0  69  69
 1    815168    703246    701159    810003    815168    765.0  81  81
 1    815182    703166    701145    770002    815182    356.0  33  33
 1    815182    703166    701145    790003    815182    518.0  57  57
 1    815182    703166    701145    800003    815182    505.0  69  69
 1    815182    703166    701145    810003    815182    510.0  81  81
 1    815184    703087    702219    770002    815184    436.0  33  33
 1    815184    703087    702219    790003    815184    568.0  57  57
 1    815184    703087    702219    800003    815184    580.0  69  69
 1    815184    703087    702219    810003    815184    574.0  81  81
 1    815186    703161    202223    770002    815186    486.0  33  33
 1    815186    703161    202223    790003    815186    692.0  57  57
 1    815186    703161    202223    800003    815186    565.0  69  69
 1    815186    703161    202223    810003    815186    640.0  81  81
 1    815190    703084    702311    770002    815190    464.0  33  33
 1    815190    703084    702311    790003    815190    592.0  57  57
 1    815190    703084    702311    800003    815190    650.0  69  69
 1    815190    703084    702311    810003    815190    690.0  81  81
 1    815192    703095    702366    770002    815192    444.0  33  33
 1    815192    703095    702366    790003    815192    618.0  57  57
 1    815192    703095    702366    800003    815192    551.0  69  69
 1    815192    703095    702366    810003    815192    570.0  81  81
 1    815196    703077    201046    770002    815196    508.0  32  32
 1    815196    703077    201046    790003    815196    544.0  57  57
 1    815196    703077    201046    800003    815196    557.0  69  69
 1    815196    703077    201046    810003    815196    606.0  81  81
 1    815202    703001    201174    770002    815202    374.0  32  32
 1    815202    703001    201174    790003    815202    506.0  56  56
 1    815202    703001    201174    800003    815202    522.0  68  68
 1    815202    703001    201174    810003    815202    622.0  80  80
 1    815204    703095    702225    770002    815204    540.0  32  32
 1    815204    703095    702225    790003    815204    704.0  56  56
 1    815204    703095    702225    800003    815204    655.0  68  68
 1    815204    703095    702225    810003    815204    750.0  80  80
 1    815206    703148    702211    770002    815206    434.0  32  32
 1    815206    703148    702211    790003    815206    556.0  56  56
 1    815206    703148    702211    800003    815206    545.0  68  68
 1    815206    703148    702211    810003    815206    561.0  80  80
 1    815210    703006    202216    770002    815210    500.0  32  32
 1    815210    703006    202216    790003    815210    616.0  56  56
 1    815210    703006    202216    800003    815210    628.0  68  68
 1    815210    703006    202216    810003    815210    610.0  80  80
 1    815214    703095    201180    770002    815214    446.0  32  32
 1    815214    703095    201180    790003    815214    582.0  56  56
 1    815216    703087    702355    770002    815216    386.0  32  32
 1    815216    703087    702355    790003    815216    504.0  56  56
 1    815218    703095    201052    770002    815218    438.0  32  32
 1    815218    703095    201052    790003    815218    542.0  56  56
 1    815218    703095    201052    800003    815218    575.0  68  68
 1    815218    703095    201052    810003    815218    600.0  80  80
 1    815220    703006    702307    770002    815220    474.0  32  32
 1    815220    703006    702307    790003    815220    582.0  56  56
 1    815220    703006    702307    800003    815220    549.0  68  68
 1    815220    703006    702307    810003    815220    615.0  80  80
 1    815222    703246    702327    770002    815222    462.0  32  32
 1    815222    703246    702327    790003    815222    500.0  56  56
 1    815224    703001    702285    770002    815224    480.0  32  32
 1    815224    703001    702285    790003    815224    712.0  56  56
 1    815224    703001    702285    800003    815224    612.0  68  68
 1    815224    703001    702285    810003    815224    690.0  80  80
 1    815230    703153    202214    770002    815230    474.0  32  32
 1    815230    703153    202214    790003    815230    568.0  56  56
 1    815230    703153    202214    800003    815230    582.0  68  68
 1    815230    703153    202214    810003    815230    604.0  80  80
 1    815232    703001    702265    770002    815232    494.0  32  32
 1    815232    703001    702265    790003    815232    502.0  56  56
 1    815234    703087    201054    770002    815234    446.0  32  32
 1    815234    703087    201054    790003    815234    624.0  56  56
 1    815234    703087    201054    800003    815234    592.0  68  68
 1    815234    703087    201054    810003    815234    564.0  80  80
 1    815238    703095    202226    770002    815238    412.0  32  32
 1    815238    703095    202226    790003    815238    514.0  56  56
 1    815238    703095    202226    800003    815238    516.0  68  68
 1    815238    703095    202226    810003    815238    504.0  80  80
 1    815246         0    702381    770002    815246    444.0  31  31
 1    815246         0    702381    790003    815246    504.0  55  55
 1    815246         0    702381    800003    815246    490.0  67  67
 1    815246         0    702381    810003    815246    585.0  79  79
 1    816004    703166    712514    770001    816004    390.0  22  22
 1    816004    703166    712514    790003    816004    432.0  46  46
 1    816006    703166    701034    770001    816006    374.0  21  21
 1    816006    703166    701034    780002    816006    368.0  34  34
 1    816006    703166    701034    790003    816006    432.0  46  46
 1    816006    703166    701034    800003    816006    430.0  58  58
 1    816006    703166    701034    810003    816006    496.0  70  70
 1    816006    703166    701034    820003    816006    543.0  82  82
 1    816008    703095    701102    770001    816008    378.0  21  21
 1    816008    703095    701102    790003    816008    484.0  45  45
 1    816010    703161    701010    770001    816010    384.0  21  21
 1    816010    703161    701010    780002    816010    395.0  34  34
 1    816010    703161    701010    790003    816010    568.0  45  45
 1    816010    703161    701010    800003    816010    520.0  57  57
 1    816010    703161    701010    810003    816010    585.0  69  69
 1    816010    703161    701010    820003    816010    550.0  81  81
 1    816016    703006    712522    770001    816016    432.0  21  21
 1    816016    703006    712522    790003    816016    572.0  45  45
 1    816020    703077    701153    770001    816020    370.0  21  21
 1    816020    703077    701153    780002    816020    392.0  33  33
 1    816020    703077    701153    790003    816020    448.0  45  45
 1    816020    703077    701153    800003    816020    482.0  57  57
 1    816020    703077    701153    810003    816020    517.0  69  69
 1    816020    703077    701153    820003    816020    493.0  81  81
 1    816028    703012    712516    770001    816028    390.0  21  21
 1    816028    703012    712516    790003    816028    462.0  45  45
 1    816028    703012    712516    800003    816028    520.0  57  57
 1    816028    703012    712516    810003    816028    538.0  69  69
 1    816028    703012    712516    820003    816028    530.0  81  81
 1    816030    703246    701081    770001    816030    434.0  21  21
 1    816030    703246    701081    780002    816030    440.0  33  33
 1    816030    703246    701081    790003    816030    510.0  45  45
 1    816030    703246    701081    800003    816030    465.0  57  57
 1    816030    703246    701081    810003    816030    588.0  69  69
 1    816030    703246    701081    820003    816030    565.0  81  81
 1    816032    703011    701101    770001    816032    376.0  21  21
 1    816032    703011    701101    790003    816032    486.0  45  45
 1    816032    703011    701101    800003    816032    496.0  57  57
 1    816032    703011    701101    810003    816032    630.0  69  69
 1    816032    703011    701101    820003    816032    595.0  81  81
 1    816034    703161    701077    770001    816034    408.0  21  21
 1    816034    703161    701077    780002    816034    495.0  33  33
 1    816034    703161    701077    790003    816034    542.0  45  45
 1    816034    703161    701077    800003    816034    511.0  57  57
 1    816034    703161    701077    810003    816034    683.0  69  69
 1    816034    703161    701077    820003    816034    590.0  81  81
 1    816038    703012    701139    770001    816038    424.0  21  21
 1    816038    703012    701139    790003    816038    576.0  45  45
 1    816040    703161    701014    770001    816040    436.0  21  21
 1    816040    703161    701014    780002    816040    450.0  33  33
 1    816040    703161    701014    790003    816040    648.0  45  45
 1    816040    703161    701014    800003    816040    600.0  57  57
 1    816040    703161    701014    810003    816040    625.0  69  69
 1    816040    703161    701014    820003    816040    635.0  81  81
 1    816042    703001    701055    770001    816042    410.0  21  21
 1    816042    703001    701055    790003    816042    486.0  45  45
 1    816042    703001    701055    800003    816042    554.0  57  57
 1    816042    703001    701055    810003    816042    645.0  69  69
 1    816042    703001    701055    820003    816042    748.0  81  81
 1    816044    703084    712608    770001    816044    500.0  21  21
 1    816044    703084    712608    780002    816044    515.0  33  33
 1    816044    703084    712608    790003    816044    702.0  45  45
 1    816050    703246    701110    770001    816050    452.0  21  21
 1    816050    703246    701110    790003    816050    540.0  45  45
 1    816050    703246    701110    800003    816050    665.0  57  57
 1    816050    703246    701110    810003    816050    675.0  69  69
 1    816050    703246    701110    820003    816050    641.0  81  81
 1    816058    703006    702246    770001    816058    348.0  21  21
 1    816058    703006    702246    780002    816058    445.0  33  33
 1    816058    703006    702246    790003    816058    620.0  45  45
 1    816058    703006    702246    800003    816058    610.0  57  57
 1    816058    703006    702246    810003    816058    639.0  69  69
 1    816058    703006    702246    820003    816058    636.0  81  81
 1    816060    703148    701119    770001    816060    404.0  21  21
 1    816060    703148    701119    790003    816060    624.0  45  45
 1    816060    703148    701119    800003    816060    572.0  57  57
